"id","sl.cat","ta.cat","act.cat","northing","easting","date_time"
"blanca",1,10,NA,7876072,625828,1563668180
"blanca",1,8,NA,7876083,625824,1563668607
"blanca",1,10,1,7876080,625824,1563669040
"blanca",1,7,NA,7876074,625835,1563669459
"blanca",1,9,2,7876095,625831,1563669868
"blanca",1,6,NA,7876139,625804,1563670285
"blanca",1,8,NA,7876138,625800,1563670726
"blanca",1,2,4,7876172,625811,1563671124
"blanca",2,NA,NA,7876126,625874,1563672391
"blanca",1,5,NA,7876122,625905,1563672804
"blanca",1,NA,3,7876024,625855,1563674068
"blanca",1,7,NA,7876007,625878,1563674478
"blanca",1,8,NA,7876014,625885,1563674922
"blanca",1,4,2,7876014,625891,1563675325
"blanca",1,3,NA,7875953,625883,1563675757
"blanca",2,6,4,7875883,625906,1563676172
"blanca",1,5,NA,7875817,625917,1563676583
"blanca",2,2,NA,7875864,625835,1563676994
"blanca",1,9,4,7875823,625846,1563677415
"blanca",2,5,NA,7875730,625840,1563677851
"blanca",1,5,1,7875722,625839,1563678261
"blanca",1,3,NA,7875724,625821,1563678700
"blanca",1,6,NA,7875711,625779,1563679114
"blanca",2,NA,NA,7875511,625740,1563748697
"blanca",1,8,3,7875495,625780,1563749119
"blanca",1,8,NA,7875520,625792,1563749584
"blanca",1,3,4,7875514,625813,1563749967
"blanca",1,3,NA,7875493,625802,1563750379
"blanca",1,5,NA,7875482,625787,1563750808
"blanca",1,NA,NA,7875417,625781,1563752495
"blanca",1,7,NA,7875440,625842,1563752914
"blanca",1,NA,3,7875465,625834,1563754203
"blanca",1,9,NA,7875464,625808,1563754594
"blanca",1,6,NA,7875442,625777,1563754995
"blanca",1,7,NA,7875426,625781,1563755460
"blanca",1,6,NA,7875420,625784,1563755883
"blanca",1,5,3,7875397,625795,1563756269
"blanca",1,5,NA,7875334,625796,1563756682
"blanca",2,10,NA,7875436,625865,1563757118
"blanca",1,7,5,7875480,625860,1563757548
"blanca",1,4,NA,7875508,625901,1563757942
"blanca",1,9,3,7875533,625864,1563758398
"blanca",1,6,NA,7875532,625833,1563758823
"blanca",1,2,NA,7875563,625853,1563759211
"blanca",2,5,4,7875634,625905,1563759621
"blanca",4,7,NA,7875884,625755,1563760069
"blanca",4,1,1,7875692,625872,1563760496
"blanca",1,2,NA,7875702,625820,1563760885
"blanca",3,NA,NA,7876015,625765,1563835105
"blanca",2,4,6,7876054,625850,1563835520
"blanca",2,6,NA,7876121,625965,1563835983
"blanca",2,7,3,7876192,625986,1563836363
"blanca",1,5,NA,7876205,625994,1563836777
"blanca",1,8,2,7876222,625966,1563837243
"blanca",1,1,2,7876218,626008,1563837634
"blanca",1,6,NA,7876231,626050,1563838043
"blanca",2,3,4,7876155,626049,1563838468
"blanca",1,NA,3,7875986,626128,1563839751
"blanca",1,6,NA,7875950,626145,1563840143
"blanca",1,4,2,7875922,626134,1563840603
"blanca",1,2,NA,7875928,626132,1563840993
"blanca",1,8,NA,7875896,626068,1563841425
"blanca",2,NA,3,7875913,626126,1563842655
"blanca",1,3,NA,7875855,626122,1563843089
"blanca",1,5,NA,7875811,626097,1563843495
"blanca",1,4,5,7875816,626036,1563843935
"blanca",1,9,NA,7875809,626038,1563844383
"blanca",1,NA,NA,7875805,626030,1563845605
"blanca",1,1,6,7875789,625974,1563846034
"blanca",1,5,NA,7875788,625966,1563846451
"blanca",1,4,2,7875796,625956,1563846861
"blanca",1,1,NA,7875795,625967,1563847301
"blanca",1,8,NA,7875803,625969,1563847712
"blanca",1,6,1,7875809,625968,1563848132
"blanca",1,2,NA,7875805,625984,1563848536
"blanca",1,NA,NA,7875822,626003,1563849800
"blanca",1,2,2,7875787,625949,1563850223
"blanca",2,5,NA,7875758,625839,1563850636
"blanca",1,3,2,7875803,625820,1563851103
"blanca",2,9,NA,7875755,625779,1563851475
"blanca",2,NA,4,7875755,625831,1563920664
"blanca",2,5,NA,7875802,625921,1563921078
"blanca",1,7,NA,7875818,625925,1563921506
"blanca",1,8,2,7875821,625917,1563921925
"blanca",1,2,NA,7875858,625948,1563922341
"blanca",1,8,2,7875862,625940,1563922760
"blanca",1,4,NA,7875879,625933,1563923176
"blanca",1,1,NA,7875826,625971,1563923617
"blanca",1,10,2,7875838,625964,1563924044
"blanca",1,2,NA,7875820,626013,1563924458
"blanca",1,4,2,7875817,626013,1563924898
"blanca",2,9,NA,7875857,626086,1563925291
"blanca",1,1,NA,7875821,626039,1563925717
"blanca",1,6,1,7875818,626037,1563926129
"blanca",1,10,NA,7875819,626038,1563926546
"blanca",1,1,4,7875784,626015,1563926970
"blanca",1,4,NA,7875796,625971,1563927377
"blanca",1,6,NA,7875796,625970,1563927807
"blanca",1,9,1,7875791,625976,1563928234
"blanca",1,8,NA,7875812,626000,1563928639
"blanca",1,7,2,7875829,625999,1563929071
"blanca",1,NA,5,7875811,625962,1563930317
"blanca",1,1,NA,7875858,626000,1563930738
"blanca",1,7,3,7875897,625995,1563931165
"blanca",1,5,NA,7875930,625991,1563931623
"blanca",1,10,NA,7875888,625995,1563932014
"blanca",2,3,5,7875882,625894,1563932415
"blanca",2,5,NA,7875922,625815,1563932849
"blanca",1,8,1,7875902,625799,1563933303
"blanca",1,7,NA,7875871,625811,1563933682
"blanca",1,6,NA,7875864,625814,1563934093
"blanca",1,2,3,7875866,625784,1563934525
"blanca",1,8,NA,7875842,625780,1563934949
"blanca",1,7,3,7875824,625797,1563935371
"blanca",1,4,NA,7875814,625798,1563935781
"blanca",1,6,NA,7875789,625803,1563936210
"blanca",1,NA,3,7875629,625727,1564007061
"blanca",1,NA,2,7875578,625704,1564008330
"blanca",1,6,NA,7875571,625683,1564008783
"blanca",1,8,5,7875517,625700,1564009189
"blanca",1,7,NA,7875501,625742,1564009602
"blanca",1,4,NA,7875447,625759,1564010019
"blanca",1,NA,NA,7875321,625901,1564012983
"blanca",1,NA,NA,7875265,625946,1564014205
"blanca",1,NA,NA,7875220,625901,1564018401
"blanca",1,9,4,7875275,625873,1564018821
"blanca",1,3,NA,7875295,625914,1564019283
"blanca",1,7,3,7875320,625922,1564019668
"blanca",1,7,NA,7875357,625898,1564020123
"blanca",1,5,NA,7875410,625878,1564020528
"blanca",1,5,2,7875442,625884,1564020927
"blanca",1,4,NA,7875459,625916,1564021367
"blanca",1,5,2,7875463,625966,1564021802
"blanca",1,NA,4,7875546,625846,1564023032
"blanca",1,6,NA,7875535,625822,1564023439
"blanca",1,4,4,7875546,625782,1564023858
"blanca",1,4,NA,7875585,625773,1564024290
"blanca",1,6,NA,7875651,625751,1564024708
"blanca",2,NA,NA,7875705,625875,1564093065
"blanca",1,4,3,7875681,625903,1564093503
"blanca",1,5,NA,7875634,625936,1564093879
"blanca",1,3,NA,7875615,625918,1564094305
"blanca",4,NA,NA,7875596,625921,1564095989
"blanca",1,1,3,7875606,625878,1564096443
"blanca",3,2,NA,7875677,626014,1564096863
"blanca",1,3,NA,7875670,626020,1564097255
"blanca",1,6,2,7875639,626047,1564097681
"blanca",2,NA,4,7875823,626077,1564099770
"blanca",1,7,NA,7875825,626071,1564100184
"blanca",1,3,NA,7875830,626073,1564100628
"blanca",1,10,4,7875805,626053,1564101031
"blanca",1,1,NA,7875824,626056,1564101441
"blanca",2,1,4,7875747,626072,1564101853
"blanca",1,9,NA,7875768,626100,1564102281
"blanca",1,5,4,7875787,626158,1564102743
"blanca",1,3,2,7875735,626193,1564103136
"blanca",1,NA,NA,7875675,626287,1564105683
"blanca",1,1,2,7875661,626300,1564106064
"blanca",1,9,NA,7875697,626297,1564106486
"blanca",2,NA,3,7875800,626251,1564108163
"blanca",1,NA,3,7875811,626182,1564179870
"blanca",1,9,NA,7875772,626198,1564180279
"blanca",2,8,1,7875787,626274,1564180743
"blanca",1,2,2,7875745,626250,1564181133
"blanca",2,9,NA,7875774,626348,1564181583
"blanca",1,NA,1,7875692,626337,1564183241
"blanca",1,NA,NA,7875694,626366,1564184490
"blanca",1,5,NA,7875699,626382,1564184921
"blanca",1,5,4,7875698,626430,1564185347
"blanca",2,NA,2,7875652,626403,1564187043
"blanca",2,9,3,7875737,626458,1564187419
"blanca",1,6,NA,7875779,626466,1564187857
"blanca",1,7,3,7875811,626442,1564188303
"blanca",2,4,NA,7875878,626453,1564188690
"blanca",2,1,NA,7875780,626445,1564189121
"blanca",1,NA,3,7875890,626392,1564191625
"blanca",1,3,NA,7875894,626340,1564192074
"blanca",1,4,3,7875916,626332,1564192475
"blanca",1,5,NA,7875936,626333,1564192923
"blanca",1,NA,NA,7875853,626295,1564194159
"blanca",1,6,3,7875815,626249,1564194579
"blanca",2,NA,NA,7875998,626376,1564270058
"blanca",2,7,3,7876068,626395,1564270475
"blanca",1,8,NA,7876075,626360,1564270923
"blanca",1,NA,NA,7876144,626411,1564273023
"blanca",1,8,3,7876178,626435,1564273443
"blanca",7,6,3,7876611,626448,1564273833
"blanca",1,NA,NA,7876417,626384,1564276370
"blanca",2,NA,NA,7876411,626439,1564278440
"blanca",1,10,3,7876457,626380,1564278903
"blanca",1,7,NA,7876436,626330,1564279296
"blanca",1,NA,NA,7876373,626280,1564281377
"blanca",1,NA,NA,7876346,626260,1564282677
"blanca",1,1,5,7876357,626274,1564283066
"blanca",1,4,NA,7876356,626301,1564283514
"blanca",1,5,1,7876351,626309,1564283943
"blanca",1,NA,NA,7876325,626248,1564285604
"blanca",1,5,NA,7876264,626226,1564285999
"blanca",1,4,3,7876261,626214,1564286417
"blanca",1,7,NA,7876227,626194,1564286849
"blanca",1,6,3,7876203,626189,1564287258
"blanca",2,6,NA,7876066,626217,1564287679
"blanca",3,5,NA,7875920,626238,1564288091
"blanca",2,5,4,7875821,626217,1564288536
"blanca",1,NA,NA,7875824,626253,1564353096
"blanca",2,1,NA,7875796,626334,1564353508
"blanca",1,2,2,7875789,626326,1564353920
"blanca",1,NA,NA,7875792,626438,1564355222
"blanca",1,3,NA,7875783,626431,1564355636
"blanca",1,6,NA,7875764,626421,1564356064
"blanca",1,6,NA,7875740,626423,1564356483
"blanca",1,4,1,7875735,626412,1564356897
"blanca",1,3,NA,7875743,626410,1564357304
"blanca",1,NA,NA,7875736,626432,1564359424
"blanca",1,7,2,7875720,626447,1564359842
"blanca",3,8,4,7875826,626518,1564360214
"blanca",2,2,NA,7875712,626526,1564360646
"blanca",1,NA,3,7875862,626487,1564363187
"blanca",1,NA,3,7875948,626503,1564364432
"blanca",1,5,NA,7875972,626506,1564364843
"blanca",1,8,4,7875994,626454,1564365262
"blanca",1,NA,1,7875994,626445,1564366530
"blanca",5,9,NA,7876087,626100,1564366966
"blanca",6,10,4,7875955,626401,1564367355
"blanca",1,2,NA,7875930,626360,1564367781
"blanca",1,7,NA,7875903,626356,1564368209
"blanca",1,7,3,7875855,626405,1564368647
"blanca",1,NA,NA,7875828,626389,1564369882
"blanca",1,9,NA,7875826,626424,1564370310
"blanca",2,2,4,7875761,626381,1564370724
"blanca",1,7,NA,7875706,626387,1564371140
"blanca",2,4,4,7875643,626303,1564371566
"blanca",1,6,NA,7875635,626293,1564372023
"blanca",1,NA,NA,7875672,626306,1564373283
"blanca",1,2,2,7875662,626320,1564373669
"blanca",1,1,NA,7875668,626309,1564374091
"blanca",1,6,NA,7875686,626272,1564374519
"blanca",1,3,3,7875699,626283,1564374911
"blanca",2,7,NA,7875806,626243,1564375329
"blanca",1,NA,3,7875841,626167,1564444522
"blanca",1,4,NA,7875860,626163,1564444953
"blanca",1,8,2,7875856,626145,1564445403
"blanca",1,NA,NA,7875880,626149,1564446660
"blanca",1,2,NA,7875884,626170,1564447042
"blanca",1,NA,NA,7875903,626167,1564448324
"blanca",1,8,NA,7875905,626133,1564448763
"blanca",2,7,NA,7875842,626056,1564449141
"blanca",1,5,4,7875834,626034,1564449559
"blanca",1,6,NA,7875829,626029,1564449990
"blanca",1,NA,NA,7875813,626049,1564451242
"blanca",2,7,3,7875814,626122,1564451677
"blanca",2,4,NA,7875740,626152,1564452100
"blanca",1,3,2,7875733,626105,1564452543
"blanca",1,7,3,7875700,626095,1564452937
"blanca",1,NA,NA,7875622,626259,1564455455
"blanca",1,6,3,7875621,626305,1564455864
"blanca",1,1,NA,7875615,626256,1564456309
"blanca",1,1,NA,7875643,626306,1564456730
"blanca",1,8,NA,7875672,626295,1564457163
"blanca",1,5,NA,7875705,626286,1564457541
"blanca",1,8,4,7875708,626218,1564457956
"blanca",1,6,NA,7875701,626181,1564458378
"blanca",2,5,NA,7875706,626104,1564458791
"blanca",1,6,NA,7875685,626062,1564459263
"blanca",1,3,NA,7875712,626042,1564459654
"blanca",3,8,4,7875615,625948,1564460054
"blanca",1,5,NA,7875597,625913,1564460489
"blanca",1,10,NA,7875600,625924,1564460904
"blanca",1,2,1,7875580,625923,1564461353
"blanca",2,2,NA,7875631,625848,1564461756
"blanca",1,5,4,7875669,625829,1564462152
"blanca",1,6,NA,7875706,625810,1564462584
"blanca",1,NA,NA,7875566,625822,1564526763
"blanca",2,7,NA,7875548,625929,1564527134
"blanca",1,2,2,7875518,625913,1564527568
"blanca",1,NA,2,7875361,625994,1564528848
"blanca",1,6,NA,7875355,626002,1564529259
"blanca",1,6,3,7875334,626031,1564529665
"blanca",1,3,NA,7875292,625982,1564530099
"blanca",1,10,NA,7875305,626014,1564530516
"blanca",1,NA,NA,7875244,626079,1564532177
"blanca",1,4,NA,7875233,626079,1564532610
"blanca",1,8,2,7875228,626106,1564533032
"blanca",1,5,NA,7875222,626113,1564533480
"blanca",1,9,2,7875228,626114,1564533858
"blanca",1,9,NA,7875226,626107,1564534323
"blanca",1,4,NA,7875238,626093,1564534701
"blanca",1,10,4,7875215,626109,1564535127
"blanca",1,1,NA,7875219,626104,1564535532
"blanca",1,7,2,7875209,626055,1564535964
"blanca",1,9,NA,7875184,626070,1564536411
"blanca",1,6,NA,7875166,626092,1564536805
"blanca",2,9,NA,7875253,626098,1564537263
"blanca",2,10,NA,7875146,626062,1564537636
"blanca",1,8,4,7875138,626102,1564538061
"blanca",1,5,NA,7875123,626117,1564538504
"blanca",1,7,1,7875125,626134,1564538943
"blanca",1,NA,3,7875141,626125,1564540168
"blanca",1,4,NA,7875161,626125,1564540573
"blanca",1,9,NA,7875128,626062,1564541006
"blanca",2,2,3,7875217,626095,1564541416
"blanca",1,9,NA,7875213,626053,1564541843
"blanca",1,5,5,7875232,625997,1564542250
"blanca",2,4,NA,7875311,625964,1564542687
"blanca",2,6,NA,7875419,625889,1564543094
"blanca",1,4,3,7875475,625891,1564543511
"blanca",2,6,NA,7875555,625891,1564543933
"blanca",1,7,2,7875589,625864,1564544351
"blanca",2,6,NA,7875620,625796,1564544794
"blanca",1,NA,NA,7875657,625664,1564613583
"blanca",1,1,3,7875649,625637,1564613966
"blanca",1,6,NA,7875622,625581,1564614404
"blanca",1,5,NA,7875618,625567,1564614832
"blanca",1,2,1,7875635,625572,1564615225
"blanca",2,9,NA,7875615,625494,1564615670
"blanca",1,4,4,7875646,625451,1564616062
"blanca",1,5,NA,7875676,625411,1564616495
"blanca",2,NA,NA,7875677,625279,1564619842
"blanca",1,3,5,7875704,625271,1564620275
"blanca",1,NA,2,7875781,625328,1564621528
"blanca",2,NA,NA,7875856,625265,1564622781
"blanca",2,NA,5,7875958,625180,1564624458
"blanca",1,5,NA,7875991,625140,1564624887
"blanca",1,7,NA,7875990,625136,1564625293
"blanca",1,4,1,7875992,625134,1564625732
"blanca",1,6,NA,7876006,625118,1564626183
"blanca",1,10,4,7875975,625129,1564626579
"blanca",1,4,NA,7875943,625105,1564626973
"blanca",1,7,NA,7875940,625107,1564627429
"blanca",1,1,4,7875942,625103,1564627841
"blanca",1,NA,NA,7875979,625048,1564629073
"blanca",1,5,NA,7876018,625028,1564629492
"blanca",1,6,3,7876056,625008,1564629917
"blanca",1,4,NA,7876073,625012,1564630336
"blanca",1,7,4,7876106,624968,1564630774
"blanca",1,10,NA,7876077,625005,1564631205
"blanca",2,6,NA,7876038,625063,1564631592
"blanca",1,7,4,7876061,625126,1564632013
"blanca",1,2,NA,7876055,625122,1564632474
"blanca",1,4,2,7876055,625117,1564632865
"blanca",2,6,NA,7876049,625017,1564633285
"blanca",2,1,NA,7876063,625127,1564633707
"blanca",1,9,3,7876099,625105,1564634114
"blanca",2,6,NA,7876149,625048,1564634532
"blanca",1,10,3,7876101,625092,1564634952
"blanca",1,4,NA,7876063,625072,1564635411
"blanca",1,6,NA,7876037,625072,1564635792
"blanca",1,NA,4,7875999,625079,1564637067
"blanca",1,7,NA,7876020,625129,1564637480
"blanca",3,5,5,7876003,625301,1564637943
"blanca",2,4,5,7875928,625342,1564638313
"blanca",1,4,NA,7875888,625327,1564638735
"blanca",2,9,5,7875899,625430,1564639153
"blanca",4,3,NA,7875649,625394,1564639584
"blanca",2,NA,NA,7875855,625566,1564640840
"blanca",3,4,6,7875755,625722,1564641251
"blanca",6,NA,NA,7875831,625808,1564698720
"blanca",2,9,NA,7875928,625729,1564699096
"blanca",2,4,5,7876047,625754,1564699551
"blanca",2,5,NA,7876133,625781,1564699954
"blanca",1,4,4,7876139,625801,1564700368
"blanca",1,4,NA,7876123,625836,1564700823
"blanca",1,6,NA,7876160,625877,1564702913
"blanca",2,NA,4,7876408,625881,1564706703
"blanca",1,NA,3,7876443,626058,1564707941
"blanca",1,NA,NA,7876499,626181,1564709605
"blanca",1,3,4,7876471,626226,1564710056
"blanca",2,4,NA,7876400,626232,1564710456
"blanca",2,2,3,7876447,626160,1564710871
"blanca",2,8,NA,7876362,626098,1564711281
"blanca",1,7,4,7876333,626118,1564711743
"blanca",1,2,2,7876335,626082,1564712128
"blanca",2,1,NA,7876368,626169,1564712539
"blanca",2,NA,5,7876234,626126,1564714255
"blanca",1,4,NA,7876224,626109,1564714654
"blanca",1,1,2,7876244,626128,1564715069
"blanca",1,6,NA,7876250,626131,1564715515
"blanca",3,9,1,7876258,625980,1564715943
"blanca",3,10,1,7876244,626124,1564716327
"blanca",1,5,NA,7876240,626131,1564716782
"blanca",1,8,1,7876246,626133,1564717203
"blanca",1,10,NA,7876204,626088,1564717574
"blanca",7,6,NA,7875788,625756,1564717999
"blanca",4,6,6,7875579,625618,1564718424
"blanca",2,7,NA,7875486,625672,1564718832
"blanca",2,9,4,7875569,625735,1564719269
"blanca",1,7,NA,7875630,625730,1564719689
"blanca",1,5,NA,7875646,625735,1564720111
"blanca",1,5,2,7875675,625763,1564720527
"blanca",2,NA,2,7875633,625789,1564789743
"blanca",1,5,3,7875605,625785,1564790122
"blanca",1,NA,NA,7875483,625879,1564791381
"blanca",1,2,NA,7875480,625854,1564791797
"blanca",1,9,NA,7875436,625886,1564792263
"blanca",1,10,NA,7875471,625885,1564792683
"blanca",1,4,3,7875482,625913,1564793103
"blanca",3,4,NA,7875379,626018,1564793523
"blanca",1,5,NA,7875318,626045,1564793925
"blanca",2,5,4,7875236,626073,1564794351
"blanca",1,10,NA,7875259,626079,1564794754
"blanca",1,3,1,7875252,626109,1564795203
"blanca",1,3,NA,7875221,626107,1564795578
"blanca",1,4,NA,7875211,626094,1564796015
"blanca",1,6,2,7875178,626070,1564796424
"blanca",1,5,NA,7875160,626043,1564796846
"blanca",1,5,3,7875159,626040,1564797301
"blanca",1,9,NA,7875149,626051,1564797686
"blanca",1,3,NA,7875101,626014,1564798096
"blanca",1,3,2,7875122,625981,1564798530
"blanca",1,3,NA,7875155,626007,1564798948
"blanca",1,10,4,7875140,625969,1564799352
"blanca",1,5,NA,7875134,625951,1564799777
"blanca",1,7,NA,7875096,625926,1564800215
"blanca",1,1,1,7875136,625950,1564800650
"blanca",2,8,NA,7875179,625891,1564801039
"blanca",2,7,4,7875168,625766,1564801503
"blanca",1,5,NA,7875187,625723,1564801890
"blanca",2,4,NA,7875254,625700,1564802296
"blanca",1,3,3,7875282,625738,1564802722
"blanca",1,7,NA,7875342,625749,1564803183
"blanca",2,4,4,7875384,625800,1564803561
"blanca",1,6,NA,7875397,625815,1564804023
"blanca",1,6,NA,7875415,625825,1564804404
"blanca",3,5,6,7875551,625912,1564804816
"blanca",1,6,NA,7875612,625923,1564805238
"blanca",1,6,2,7875633,625926,1564805658
"blanca",1,1,NA,7875632,625926,1564806071
"blanca",4,8,NA,7875653,626186,1564806518
"blanca",4,10,1,7875650,625928,1564806914
"blanca",1,4,NA,7875679,625916,1564807340
"blanca",1,6,4,7875728,625869,1564807765
"blanca",1,NA,3,7875642,625750,1564878244
"blanca",1,5,3,7875612,625726,1564878632
"blanca",1,7,NA,7875577,625748,1564879065
"blanca",2,5,4,7875508,625770,1564879475
"blanca",1,2,NA,7875514,625710,1564879879
"blanca",1,5,NA,7875545,625647,1564880318
"blanca",1,7,3,7875529,625618,1564880730
"blanca",1,NA,NA,7875412,625553,1564882024
"blanca",1,NA,NA,7875302,625508,1564883242
"blanca",1,7,3,7875273,625505,1564883670
"blanca",2,6,NA,7875164,625497,1564884094
"blanca",2,5,NA,7875069,625467,1564884504
"blanca",2,8,3,7875012,625559,1564884935
"blanca",1,NA,3,7874815,625597,1564887874
"blanca",1,6,NA,7874787,625600,1564888275
"blanca",2,3,NA,7874795,625509,1564888697
"blanca",2,10,2,7874761,625621,1564889112
"blanca",1,6,NA,7874761,625632,1564889556
"blanca",1,8,4,7874822,625641,1564889961
"blanca",3,6,NA,7875020,625644,1564890385
"blanca",1,5,NA,7875073,625668,1564890804
"blanca",2,5,4,7875156,625711,1564891231
"blanca",1,8,NA,7875179,625679,1564891644
"blanca",2,4,5,7875299,625674,1564892072
"blanca",1,5,NA,7875354,625684,1564892483
"blanca",3,6,NA,7875502,625636,1564892894
"blanca",2,4,NA,7875613,625712,1564893364
"blanca",1,NA,NA,7875732,625773,1564957888
"blanca",1,6,NA,7875750,625836,1564958312
"blanca",1,9,1,7875765,625812,1564958720
"blanca",1,6,NA,7875764,625795,1564959135
"blanca",1,3,1,7875792,625790,1564959599
"blanca",3,NA,1,7875815,625813,1564960828
"blanca",1,8,NA,7875835,625777,1564961284
"blanca",1,1,3,7875824,625817,1564961684
"blanca",1,4,NA,7875792,625827,1564962097
"blanca",1,8,NA,7875793,625837,1564962508
"blanca",1,NA,3,7875840,625821,1564963804
"blanca",1,5,NA,7875895,625796,1564964178
"blanca",1,7,NA,7875896,625794,1564964631
"blanca",1,10,3,7875894,625796,1564965016
"blanca",1,1,NA,7875896,625791,1564965437
"blanca",1,7,1,7875895,625788,1564965862
"blanca",1,2,NA,7875903,625791,1564966287
"blanca",1,7,NA,7875920,625777,1564966698
"blanca",1,1,1,7875903,625812,1564967119
"blanca",1,6,NA,7875911,625859,1564967536
"blanca",1,9,3,7875918,625854,1564968003
"blanca",1,2,NA,7875908,625893,1564968374
"blanca",1,1,NA,7875915,625859,1564968811
"blanca",1,5,NA,7875920,625848,1564969263
"blanca",2,NA,NA,7875864,625828,1564970485
"blanca",1,7,NA,7875842,625836,1564970900
"blanca",1,5,4,7875804,625837,1564971320
"blanca",1,4,NA,7875794,625812,1564971732
"blanca",1,5,3,7875796,625790,1564972155
"blanca",1,9,NA,7875739,625807,1564972582
"blanca",1,6,NA,7875712,625822,1564972994
"blanca",1,NA,3,7875750,625804,1565043022
"blanca",1,NA,NA,7875766,625826,1565044274
"blanca",1,4,NA,7875798,625870,1565044707
"blanca",1,3,2,7875786,625880,1565045141
"blanca",1,4,NA,7875782,625879,1565045552
"blanca",2,1,4,7875876,625877,1565045957
