"id","GPS.Fix.Time","GPS.UTM.Northing","GPS.UTM.Easting"
"mafalda","2019.06.12 04:07:22",7883369,640631
"mafalda","2019.06.12 04:14:33",7883383,640597
"mafalda","2019.06.12 04:29:02",7883379,640601
"mafalda","2019.06.12 04:35:18",7883393,640608
"mafalda","2019.06.12 04:43:03",7883428,640586
"mafalda","2019.06.12 04:49:12",7883462,640581
"mafalda","2019.06.12 04:56:46",7883372,640519
"mafalda","2019.06.12 05:03:20",7883275,640489
"mafalda","2019.06.12 05:25:02",7882955,640348
"mafalda","2019.06.12 05:31:22",7882936,640340
"mafalda","2019.06.12 05:38:52",7882879,640374
"mafalda","2019.06.12 05:46:00",7882882,640385
"mafalda","2019.06.12 05:52:56",7882861,640436
"mafalda","2019.06.12 05:59:21",7882812,640528
"mafalda","2019.06.12 06:06:18",7882774,640561
"mafalda","2019.06.12 06:13:21",7882765,640631
"mafalda","2019.06.12 06:20:29",7882634,640656
"mafalda","2019.06.12 06:27:24",7882612,640678
"mafalda","2019.06.12 06:34:20",7882565,640659
"mafalda","2019.06.12 06:41:55",7882479,640620
"mafalda","2019.06.12 07:02:46",7882165,640353
"mafalda","2019.06.12 07:09:16",7882124,640299
"mafalda","2019.06.12 07:16:31",7882064,640143
"mafalda","2019.06.12 07:23:28",7881905,640071
"mafalda","2019.06.12 07:30:30",7881891,640037
"mafalda","2019.06.12 07:37:11",7881814,639915
"mafalda","2019.06.12 07:44:55",7881735,639742
"mafalda","2019.06.12 07:51:16",7881727,639746
"mafalda","2019.06.12 07:58:11",7881555,639614
"mafalda","2019.06.13 04:43:02",7881464,639533
"mafalda","2019.06.13 04:50:03",7881417,639515
"mafalda","2019.06.13 04:57:02",7881364,639515
"mafalda","2019.06.13 05:18:02",7881269,639404
"mafalda","2019.06.13 05:24:28",7881211,639387
"mafalda","2019.06.13 05:32:03",7881144,639439
"mafalda","2019.06.13 05:39:03",7881116,639450
"mafalda","2019.06.13 05:46:02",7880995,639383
"mafalda","2019.06.13 05:52:23",7880959,639401
"mafalda","2019.06.13 05:59:17",7880984,639399
"mafalda","2019.06.13 06:06:24",7880987,639388
"mafalda","2019.06.13 06:13:19",7880974,639385
"mafalda","2019.06.13 06:21:03",7880943,639352
"mafalda","2019.06.13 06:27:24",7880918,639347
"mafalda","2019.06.13 06:34:32",7880901,639392
"mafalda","2019.06.13 06:41:41",7880925,639386
"mafalda","2019.06.13 06:48:18",7880951,639368
"mafalda","2019.06.13 06:55:58",7880987,639345
"mafalda","2019.06.13 07:02:58",7880989,639357
"mafalda","2019.06.13 07:09:17",7880996,639390
"mafalda","2019.06.13 07:16:57",7881032,639394
"mafalda","2019.06.13 07:23:19",7881058,639419
"mafalda","2019.06.13 07:37:12",7881097,639406
"mafalda","2019.06.13 07:44:46",7881074,639337
"mafalda","2019.06.13 07:52:04",7880986,639573
"mafalda","2019.06.13 07:58:27",7881163,639357
"mafalda","2019.06.13 08:05:48",7881243,639351
"mafalda","2019.06.13 08:12:31",7881297,639387
"mafalda","2019.06.13 08:19:19",7881252,639421
"mafalda","2019.06.13 08:26:52",7881251,639665
"mafalda","2019.06.13 08:33:32",7881280,639513
"mafalda","2019.06.13 08:41:02",7881375,639534
"mafalda","2019.06.14 03:19:03",7881032,639615
"mafalda","2019.06.14 03:25:56",7881068,639607
"mafalda","2019.06.14 03:46:33",7880855,639602
"mafalda","2019.06.14 04:08:03",7880816,639762
"mafalda","2019.06.14 04:14:23",7880731,639819
"mafalda","2019.06.14 04:22:02",7880694,639808
"mafalda","2019.06.14 04:28:35",7880662,639834
"mafalda","2019.06.14 04:35:42",7880591,639832
"mafalda","2019.06.14 04:49:22",7880551,639772
"mafalda","2019.06.14 04:56:46",7880495,639765
"mafalda","2019.06.14 05:04:03",7880373,639472
"mafalda","2019.06.14 05:10:37",7880292,639775
"mafalda","2019.06.14 05:18:03",7880335,639877
"mafalda","2019.06.14 05:24:51",7880370,639875
"mafalda","2019.06.14 05:31:33",7880273,639817
"mafalda","2019.06.14 05:39:03",7880163,639867
"mafalda","2019.06.14 05:46:03",7880092,639882
"mafalda","2019.06.14 06:00:03",7880013,639852
"mafalda","2019.06.14 06:07:03",7880028,639852
"mafalda","2019.06.14 06:14:03",7880016,639850
"mafalda","2019.06.14 06:20:38",7879958,639843
"mafalda","2019.06.14 06:27:36",7879830,639820
"mafalda","2019.06.14 06:34:35",7879858,639789
"mafalda","2019.06.14 06:41:40",7879847,639697
"mafalda","2019.06.14 06:48:31",7879721,639642
"mafalda","2019.06.14 06:55:38",7879693,639633
"mafalda","2019.06.14 07:09:27",7879672,639621
"mafalda","2019.06.14 07:16:29",7879634,639607
"mafalda","2019.06.14 07:23:24",7879631,639596
"mafalda","2019.06.14 07:30:27",7879680,639608
"mafalda","2019.06.14 07:38:03",7879807,639590
"mafalda","2019.06.14 07:44:58",7879806,639580
"mafalda","2019.06.14 07:51:19",7879920,639560
"mafalda","2019.06.14 07:59:03",7879956,639493
"mafalda","2019.06.14 08:06:03",7879973,639449
"mafalda","2019.06.14 08:12:57",7879957,639481
"mafalda","2019.06.14 08:19:50",7879966,639432
"mafalda","2019.06.14 08:26:15",7879878,639451
"mafalda","2019.06.14 08:33:09",7879860,639372
"mafalda","2019.06.14 08:48:03",7879909,639230
"mafalda","2019.06.15 02:58:04",7879851,639122
"mafalda","2019.06.15 03:11:34",7879836,639106
"mafalda","2019.06.15 03:19:04",7879889,639050
"mafalda","2019.06.15 04:01:03",7879884,638917
"mafalda","2019.06.15 04:14:37",7879970,638860
"mafalda","2019.06.15 04:49:23",7880150,638644
"mafalda","2019.06.15 04:56:23",7880195,638650
"mafalda","2019.06.15 05:04:02",7880198,638657
"mafalda","2019.06.15 05:10:32",7880202,638653
"mafalda","2019.06.15 05:17:12",7880207,638658
"mafalda","2019.06.15 05:24:54",7880203,638658
"mafalda","2019.06.15 05:31:17",7880176,638667
"mafalda","2019.06.15 05:38:20",7880180,638628
"mafalda","2019.06.15 05:45:27",7880154,638572
"mafalda","2019.06.15 05:53:04",7880258,638647
"mafalda","2019.06.15 06:00:03",7880244,638642
"mafalda","2019.06.15 06:06:47",7880234,638643
"mafalda","2019.06.15 06:13:29",7880235,638634
"mafalda","2019.06.15 06:20:34",7880227,638631
"mafalda","2019.06.15 06:27:31",7880227,638634
"mafalda","2019.06.15 06:34:09",7880236,638635
"mafalda","2019.06.15 06:41:21",7880236,638631
"mafalda","2019.06.15 06:55:22",7880227,638648
"mafalda","2019.06.15 07:03:04",7880225,638647
"mafalda","2019.06.15 07:09:13",7880224,638671
"mafalda","2019.06.15 07:16:46",7880215,638820
"mafalda","2019.06.15 07:23:13",7880225,638830
"mafalda","2019.06.15 07:30:42",7880264,638877
"mafalda","2019.06.15 07:37:22",7880384,638921
"mafalda","2019.06.15 07:44:45",7880455,639031
"mafalda","2019.06.15 07:51:32",7880445,639103
"mafalda","2019.06.15 07:58:59",7880420,639137
"mafalda","2019.06.15 08:12:18",7880345,639167
"mafalda","2019.06.15 08:27:04",7880160,639219
"mafalda","2019.06.15 08:34:04",7880101,639213
"mafalda","2019.06.15 08:40:53",7880057,639251
"mafalda","2019.06.15 09:01:52",7879964,639247
"mafalda","2019.06.16 22:03:25",7879839,639304
"mafalda","2019.06.16 22:32:01",7879691,639290
"mafalda","2019.06.16 22:39:04",7879687,639310
"mafalda","2019.06.16 22:45:35",7879615,639274
"mafalda","2019.06.16 22:53:03",7879537,639450
"mafalda","2019.06.16 23:00:04",7879830,639425
"mafalda","2019.06.16 23:07:00",7879591,639417
"mafalda","2019.06.16 23:13:28",7879559,639500
"mafalda","2019.06.16 23:20:30",7879530,639559
"mafalda","2019.06.16 23:27:32",7879495,639519
"mafalda","2019.06.16 23:35:04",7879456,639492
"mafalda","2019.06.16 23:41:30",7879438,639471
"mafalda","2019.06.16 23:48:57",7879532,639489
"mafalda","2019.06.17 00:09:18",7879344,639429
"mafalda","2019.06.17 00:16:31",7879315,639421
"mafalda","2019.06.17 00:30:30",7879314,639420
"mafalda","2019.06.17 00:52:04",7879279,639396
"mafalda","2019.06.17 00:58:20",7879155,639444
"mafalda","2019.06.17 01:05:23",7879023,639377
"mafalda","2019.06.17 01:12:31",7879037,639490
"mafalda","2019.06.17 01:20:04",7878994,639510
"mafalda","2019.06.17 01:27:04",7878988,639487
"mafalda","2019.06.17 01:33:26",7878956,639456
"mafalda","2019.06.17 01:40:46",7878927,639449
"mafalda","2019.06.17 02:43:41",7879132,639613
"mafalda","2019.06.17 02:50:34",7879129,639630
"mafalda","2019.06.17 03:12:03",7879211,639538
"mafalda","2019.06.17 03:18:28",7879247,639577
"mafalda","2019.06.17 03:25:43",7879280,639614
"mafalda","2019.06.17 03:33:04",7879308,639629
"mafalda","2019.06.17 03:39:38",7879330,639660
"mafalda","2019.06.17 03:46:24",7879378,639628
"mafalda","2019.06.17 03:53:24",7879276,639466
"mafalda","2019.06.17 04:07:38",7879320,639411
"mafalda","2019.06.17 04:14:31",7879387,639420
"mafalda","2019.06.17 04:21:59",7879442,639432
"mafalda","2019.06.17 04:29:04",7879479,639469
"mafalda","2019.06.17 04:35:56",7879508,639526
"mafalda","2019.06.17 04:57:04",7879503,639484
"mafalda","2019.06.17 05:03:41",7879533,639510
"mafalda","2019.06.17 05:25:03",7879605,639580
"mafalda","2019.06.17 05:31:43",7879614,639581
"mafalda","2019.06.17 05:39:03",7879534,639575
"mafalda","2019.06.17 05:45:29",7879608,639598
"mafalda","2019.06.17 05:52:32",7879632,639607
"mafalda","2019.06.17 05:59:19",7879703,639620
"mafalda","2019.06.17 06:06:16",7879690,639609
"mafalda","2019.06.17 06:13:38",7879657,639555
"mafalda","2019.06.17 06:21:04",7879729,639504
"mafalda","2019.06.17 06:28:04",7879753,639501
"mafalda","2019.06.17 06:34:37",7879795,639382
"mafalda","2019.06.17 06:41:53",7879700,639344
"mafalda","2019.06.17 06:48:47",7879911,639237
"mafalda","2019.06.17 22:17:55",7879920,639240
"mafalda","2019.06.17 22:38:20",7879990,639187
"mafalda","2019.06.17 22:53:05",7879224,639286
"mafalda","2019.06.17 23:07:04",7880203,639291
"mafalda","2019.06.17 23:13:47",7880238,639287
"mafalda","2019.06.17 23:21:01",7880244,639267
"mafalda","2019.06.17 23:27:52",7880128,639169
"mafalda","2019.06.17 23:41:38",7880283,639280
"mafalda","2019.06.17 23:48:36",7880389,639215
"mafalda","2019.06.17 23:55:44",7880427,639167
"mafalda","2019.06.18 00:02:26",7880607,639124
"mafalda","2019.06.18 00:16:15",7880709,639111
"mafalda","2019.06.18 00:23:22",7880720,639087
"mafalda","2019.06.18 00:30:14",7880723,638971
"mafalda","2019.06.18 00:37:26",7880829,638853
"mafalda","2019.06.18 00:44:39",7880833,638833
"mafalda","2019.06.18 00:51:33",7880833,638836
"mafalda","2019.06.18 00:58:24",7880837,638728
"mafalda","2019.06.18 01:05:16",7880831,638640
"mafalda","2019.06.18 01:12:43",7880772,638640
"mafalda","2019.06.18 01:19:13",7880758,638612
"mafalda","2019.06.18 01:54:35",7880756,638586
"mafalda","2019.06.18 02:02:04",7880669,638570
"mafalda","2019.06.18 02:08:27",7880686,638501
"mafalda","2019.06.18 02:15:30",7880695,638526
"mafalda","2019.06.18 02:22:31",7880711,638458
"mafalda","2019.06.18 02:36:18",7880771,638423
"mafalda","2019.06.18 02:43:52",7880760,638418
"mafalda","2019.06.18 02:50:25",7880826,638393
"mafalda","2019.06.18 02:58:04",7880836,638377
"mafalda","2019.06.18 03:26:04",7880913,638364
"mafalda","2019.06.18 03:40:02",7880846,638378
"mafalda","2019.06.18 03:46:38",7880818,638368
"mafalda","2019.06.18 03:53:24",7880820,638313
"mafalda","2019.06.18 04:00:19",7880710,638312
"mafalda","2019.06.18 04:07:22",7880656,638322
"mafalda","2019.06.18 04:14:24",7880663,638261
"mafalda","2019.06.18 04:21:33",7880704,638206
"mafalda","2019.06.18 04:28:35",7880714,638196
"mafalda","2019.06.18 22:31:20",7880622,638091
"mafalda","2019.06.18 22:38:13",7880580,638130
"mafalda","2019.06.18 22:45:09",7880577,638130
"mafalda","2019.06.18 22:52:13",7880588,638152
"mafalda","2019.06.18 22:59:34",7880586,638192
"mafalda","2019.06.18 23:06:32",7880595,638201
"mafalda","2019.06.18 23:13:26",7880616,638216
"mafalda","2019.06.18 23:20:15",7880617,638228
"mafalda","2019.06.18 23:27:26",7880623,638245
"mafalda","2019.06.18 23:34:52",7880630,638255
"mafalda","2019.06.18 23:42:04",7880635,638255
"mafalda","2019.06.18 23:48:29",7880632,638252
"mafalda","2019.06.18 23:55:21",7880634,638256
"mafalda","2019.06.19 00:02:17",7880631,638254
"mafalda","2019.06.19 00:16:16",7880625,638267
"mafalda","2019.06.19 00:30:09",7880639,638261
"mafalda","2019.06.19 00:37:17",7880648,638272
"mafalda","2019.06.19 00:44:15",7880684,638312
"mafalda","2019.06.19 00:52:04",7880727,638335
"mafalda","2019.06.19 01:05:29",7880704,638347
"mafalda","2019.06.19 01:12:27",7880739,638385
"mafalda","2019.06.19 01:33:35",7880828,638352
"mafalda","2019.06.19 01:40:42",7880834,638376
"mafalda","2019.06.19 01:47:20",7880834,638374
"mafalda","2019.06.19 01:54:24",7880838,638382
"mafalda","2019.06.19 02:01:23",7880832,638385
"mafalda","2019.06.19 02:08:39",7880847,638391
"mafalda","2019.06.19 02:15:20",7880788,638356
"mafalda","2019.06.19 02:22:16",7880734,638299
"mafalda","2019.06.19 02:43:24",7880662,638280
"mafalda","2019.06.19 02:51:04",7880622,638239
"mafalda","2019.06.19 02:58:04",7880688,638225
"mafalda","2019.06.19 03:18:26",7880560,638197
"mafalda","2019.06.19 03:25:21",7880542,638171
"mafalda","2019.06.19 03:32:40",7880584,638072
"mafalda","2019.06.19 22:18:03",7880643,638053
"mafalda","2019.06.19 22:24:11",7880713,638142
"mafalda","2019.06.19 22:31:15",7880709,638143
"mafalda","2019.06.19 22:38:17",7880710,638148
"mafalda","2019.06.19 22:45:32",7880713,638168
"mafalda","2019.06.19 22:52:35",7881154,637889
"mafalda","2019.06.19 22:59:18",7880756,638209
"mafalda","2019.06.19 23:07:00",7880761,638211
"mafalda","2019.06.19 23:13:21",7880782,638243
"mafalda","2019.06.19 23:21:03",7880859,638312
"mafalda","2019.06.19 23:34:18",7880781,638367
"mafalda","2019.06.19 23:42:03",7880834,638368
"mafalda","2019.06.19 23:56:03",7880796,638362
"mafalda","2019.06.20 00:02:58",7880817,638384
"mafalda","2019.06.20 00:09:27",7880840,638396
"mafalda","2019.06.20 00:16:15",7880818,638377
"mafalda","2019.06.20 00:37:26",7880851,638415
"mafalda","2019.06.20 00:44:21",7880891,638317
"mafalda","2019.06.20 00:51:53",7880839,638413
"mafalda","2019.06.20 00:58:27",7880836,638415
"mafalda","2019.06.20 01:05:34",7880834,638408
"mafalda","2019.06.20 01:13:03",7880922,638371
"mafalda","2019.06.20 01:19:24",7880844,638418
"mafalda","2019.06.20 01:26:27",7880835,638401
"mafalda","2019.06.20 01:33:37",7880839,638377
"mafalda","2019.06.20 01:41:03",7880840,638396
"mafalda","2019.06.20 01:54:19",7880837,638403
"mafalda","2019.06.20 02:02:03",7880872,638452
"mafalda","2019.06.20 02:08:17",7880865,638435
"mafalda","2019.06.20 02:15:15",7880834,638414
"mafalda","2019.06.20 02:22:16",7880843,638410
"mafalda","2019.06.20 02:30:03",7880829,638406
"mafalda","2019.06.20 02:36:55",7880831,638402
"mafalda","2019.06.20 02:43:36",7880837,638410
"mafalda","2019.06.20 02:57:28",7880839,638371
"mafalda","2019.06.20 03:05:04",7880732,638335
"mafalda","2019.06.20 03:12:04",7880560,638331
"mafalda","2019.06.20 03:33:03",7880611,638307
"mafalda","2019.06.20 03:46:26",7880587,638265
"mafalda","2019.06.20 03:53:18",7880551,638165
"mafalda","2019.06.20 04:00:25",7880596,638074
"mafalda","2019.06.20 04:07:21",7880593,638057
"mafalda","2019.06.20 22:17:11",7880683,637987
"mafalda","2019.06.20 22:24:24",7880720,637948
"mafalda","2019.06.20 22:45:48",7880731,637974
"mafalda","2019.06.20 22:59:21",7880738,637966
"mafalda","2019.06.20 23:06:58",7880743,637995
"mafalda","2019.06.20 23:13:19",7880739,637981
"mafalda","2019.06.20 23:20:25",7880785,638018
"mafalda","2019.06.20 23:27:16",7880791,638018
"mafalda","2019.06.20 23:34:37",7880817,638068
"mafalda","2019.06.20 23:41:46",7880824,638062
"mafalda","2019.06.20 23:48:55",7880808,638069
"mafalda","2019.06.20 23:55:31",7880815,638065
"mafalda","2019.06.21 00:02:30",7880813,638063
"mafalda","2019.06.21 00:10:04",7880818,638073
"mafalda","2019.06.21 00:16:33",7880823,638064
"mafalda","2019.06.21 00:23:16",7880846,638138
"mafalda","2019.06.21 00:30:18",7880884,638178
"mafalda","2019.06.21 00:51:20",7880879,638211
"mafalda","2019.06.21 00:58:17",7880882,638370
"mafalda","2019.06.21 01:06:04",7880839,638407
"mafalda","2019.06.21 01:12:20",7880835,638410
"mafalda","2019.06.21 01:26:26",7880837,638403
"mafalda","2019.06.21 01:34:04",7880831,638414
"mafalda","2019.06.21 01:47:51",7880827,638429
"mafalda","2019.06.21 01:54:25",7880911,638514
"mafalda","2019.06.21 02:01:33",7880846,638408
"mafalda","2019.06.21 02:08:35",7880851,638413
"mafalda","2019.06.21 02:16:04",7880909,638467
"mafalda","2019.06.21 02:23:05",7880944,638468
"mafalda","2019.06.21 02:36:39",7880954,638336
"mafalda","2019.06.21 02:50:33",7880936,638277
"mafalda","2019.06.21 02:57:34",7880884,638222
"mafalda","2019.06.21 03:04:24",7880854,638195
"mafalda","2019.06.21 03:11:25",7880836,638198
"mafalda","2019.06.21 03:18:27",7880767,638141
"mafalda","2019.06.21 03:25:34",7880751,638078
"mafalda","2019.06.21 03:46:26",7880662,637986
"mafalda","2019.06.21 03:54:04",7880649,637982
"mafalda","2019.06.21 04:08:05",7880659,637993
"mafalda","2019.06.21 22:03:56",7880607,638025
"mafalda","2019.06.21 22:10:23",7880633,637952
"mafalda","2019.06.21 22:18:04",7880659,637935
"mafalda","2019.06.21 22:24:17",7880683,637897
"mafalda","2019.06.21 22:31:12",7880704,637925
"mafalda","2019.06.21 22:38:21",7880906,638056
"mafalda","2019.06.21 22:45:47",7880956,638103
"mafalda","2019.06.21 22:52:56",7880948,638101
"mafalda","2019.06.21 22:59:30",7881033,638141
"mafalda","2019.06.21 23:14:04",7881017,638113
"mafalda","2019.06.21 23:20:27",7881035,638125
"mafalda","2019.06.21 23:28:01",7881023,638133
"mafalda","2019.06.21 23:35:00",7881034,638127
"mafalda","2019.06.21 23:48:55",7881031,638127
"mafalda","2019.06.21 23:55:21",7881048,638127
"mafalda","2019.06.22 00:02:20",7881058,638178
"mafalda","2019.06.22 00:09:12",7881014,638058
"mafalda","2019.06.22 00:16:30",7881019,638025
"mafalda","2019.06.22 00:24:05",7881015,638014
"mafalda","2019.06.22 00:31:05",7881128,637967
"mafalda","2019.06.22 00:37:38",7881169,637888
"mafalda","2019.06.22 00:44:12",7881237,638041
"mafalda","2019.06.22 00:51:55",7881243,638172
"mafalda","2019.06.22 00:59:04",7881237,638159
"mafalda","2019.06.22 01:05:22",7881237,638204
"mafalda","2019.06.22 01:12:32",7881242,638186
"mafalda","2019.06.22 01:19:48",7881231,638211
"mafalda","2019.06.22 01:33:41",7881232,638174
"mafalda","2019.06.22 01:48:04",7881235,638182
"mafalda","2019.06.22 01:54:38",7881237,638194
"mafalda","2019.06.22 02:01:22",7881204,638155
"mafalda","2019.06.22 02:08:39",7881241,638196
"mafalda","2019.06.22 02:23:05",7881236,638195
"mafalda","2019.06.22 02:30:04",7881226,638214
"mafalda","2019.06.22 02:36:25",7881158,638213
"mafalda","2019.06.22 02:44:05",7881181,638199
"mafalda","2019.06.22 02:50:28",7881183,638208
"mafalda","2019.06.22 02:57:31",7881078,638299
"mafalda","2019.06.22 03:11:57",7881010,638313
"mafalda","2019.06.22 03:18:25",7881016,638318
"mafalda","2019.06.22 03:25:59",7880939,638320
"mafalda","2019.06.22 03:46:52",7880846,638415
"mafalda","2019.06.22 03:53:52",7880832,638411
"mafalda","2019.06.22 04:00:18",7880838,638407
"mafalda","2019.06.22 04:21:23",7880831,638383
"mafalda","2019.06.22 04:28:26",7880832,638378
"mafalda","2019.06.22 04:42:26",7880760,638362
"mafalda","2019.06.22 04:50:01",7880579,638140
"mafalda","2019.06.22 05:04:02",7880611,638305
"mafalda","2019.06.22 05:25:02",7880620,638306
"mafalda","2019.06.22 05:31:16",7880618,638308
"mafalda","2019.06.22 05:38:31",7880621,638307
"mafalda","2019.06.22 05:45:36",7880612,638297
"mafalda","2019.06.22 05:52:16",7880608,638235
"mafalda","2019.06.22 05:59:13",7880622,638078
"mafalda","2019.06.23 22:17:42",7880642,638017
"mafalda","2019.06.23 22:31:13",7880514,638008
"mafalda","2019.06.23 22:38:25",7880434,637925
"mafalda","2019.06.23 22:45:56",7880374,637901
"mafalda","2019.06.23 22:59:18",7880235,637856
"mafalda","2019.06.23 23:06:22",7880127,637725
"mafalda","2019.06.23 23:13:25",7880140,637538
"mafalda","2019.06.23 23:20:14",7880135,637526
"mafalda","2019.06.23 23:27:51",7880172,637487
"mafalda","2019.06.23 23:41:25",7880167,637515
"mafalda","2019.06.23 23:48:15",7880176,637512
"mafalda","2019.06.23 23:55:19",7880190,637552
"mafalda","2019.06.24 00:02:22",7880183,637536
"mafalda","2019.06.24 00:09:17",7880197,637554
"mafalda","2019.06.24 00:16:21",7880190,637543
"mafalda","2019.06.24 00:23:25",7880196,637529
"mafalda","2019.06.24 00:30:18",7880191,637529
"mafalda","2019.06.24 00:37:24",7880199,637532
"mafalda","2019.06.24 00:44:12",7880195,637545
"mafalda","2019.06.24 00:51:16",7880151,637536
"mafalda","2019.06.24 00:58:23",7880036,637531
