id,Acquisition Time,Acquisition Start Time,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Speed,GPS Heading,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Predeployment Data,Error,bout
sara,,2019.10.01 22:59:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.01 23:00:00,2019.10.01 22:55:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.01 23:05:00,2019.10.01 23:00:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.01 23:06:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.01 23:10:00,2019.10.01 23:05:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.01 23:13:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.01 23:15:00,2019.10.01 23:10:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.01 23:20:00,2019.10.01 23:15:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.01 23:20:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.01 23:25:00,2019.10.01 23:20:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.01 23:27:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.01 23:30:00,2019.10.01 23:25:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.01 23:34:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.01 23:35:00,2019.10.01 23:30:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.01 23:40:00,2019.10.01 23:35:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.01 23:41:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.01 23:45:00,2019.10.01 23:40:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.01 23:48:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.01 23:50:00,2019.10.01 23:45:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.01 23:55:00,2019.10.01 23:50:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.01 23:55:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 00:00:00,2019.10.01 23:55:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 00:02:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 00:05:00,2019.10.02 00:00:00,,,,,,,,,,,,,,,,2,No,,1
sara,,2019.10.02 00:09:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 00:10:00,2019.10.02 00:05:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.02 00:15:00,2019.10.02 00:10:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 00:16:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 00:20:00,2019.10.02 00:15:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 00:23:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 00:25:00,2019.10.02 00:20:00,,,,,,,,,,,,,,,,2,No,,1
sara,2019.10.02 00:30:00,2019.10.02 00:25:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 00:30:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 00:35:00,2019.10.02 00:30:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 00:37:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 00:40:00,2019.10.02 00:35:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 00:44:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 00:45:00,2019.10.02 00:40:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.02 00:50:00,2019.10.02 00:45:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 00:51:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
